id,temporada,codigo,exportadora_id,exportadora_nombre,productor_id,productor_nombre,campo_id,campo,csg,especie_id,especie_nombre,variedad_id,variedad_nombre,fecha_recepcion,planta,lote,guia,numero,peso_fruto,calibre,numero_orden,recepcion_id,created_at,updated_at
15455,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,103.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15456,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,112.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15457,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,114.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15458,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,101.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15459,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,143.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15460,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,79.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15461,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,109.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15462,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,107.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15463,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,109.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15464,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,97.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15465,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,123.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15466,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,80.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15467,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,102.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15468,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,103.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15469,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,120.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15470,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,91.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15471,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,100.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15472,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,154.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15473,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,86.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15474,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,87.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15475,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,78.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15476,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,100.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15477,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,108.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15478,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,95.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15479,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,92.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15480,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,94.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15481,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,81.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15482,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,138.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15483,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,106.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15484,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,117.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15485,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,112.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15486,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,129.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15487,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,104.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15488,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,157.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15489,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,101.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15490,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,117.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15491,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,106.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15492,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,89.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15493,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,97.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15494,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,99.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15495,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,106.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15496,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,148.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15497,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,134.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15498,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,108.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15499,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,136.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15500,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,175.0,95,7,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15501,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,124.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15502,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,86.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15503,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,110.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15504,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,87.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15505,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,129.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15506,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,113.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15507,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,75.0,235,2,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15508,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,73.0,235,2,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15509,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,111.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15510,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,92.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15511,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,84.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15512,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,93.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15513,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,130.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15514,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,94.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15515,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,117.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15516,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,101.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15517,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,136.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15518,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,127.0,140,5,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15519,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,95.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15520,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,97.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15521,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,95.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15522,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,86.0,200,3,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15523,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,96.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15524,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,136.0,115,6,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15525,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1538,6641,1,104.0,165,4,149,2025-05-24T21:18:35.000000Z,2025-05-24T22:03:46.000000Z
15526,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,147.0,115,6,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15527,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,137.0,115,6,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15528,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,104.0,165,4,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15529,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,99.0,165,4,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15530,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,93.0,165,4,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15531,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,94.0,165,4,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15532,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,96.0,165,4,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15533,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,160.0,115,6,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15534,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,119.0,140,5,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15535,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,141.0,115,6,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15536,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,98.0,165,4,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15537,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,108.0,140,5,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15538,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,76.0,235,2,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15539,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,143.0,115,6,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
15540,2024/2025,LBR-,15,EL PARQUE,79,AGRICOLA LYON LTDA,168,FUNDO EL ASTA,3103045,12,LIMONES,145,BENJAMIN ANDES,2025-05-24T04:00:00.000000Z,ALMAHUE,1539,6641,1,102.0,165,4,150,2025-05-24T22:09:19.000000Z,2025-05-24T22:09:19.000000Z
